source_page,sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material_involved,movement_type,history,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi
494,19998,ME/EKJ/78O15/2015/58,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.375917,91.876,Debris,Slide,NA,1492.00,24.86,46.42,-0.004870,0.009674,4.0995,12.9420
494,19999,MEGH/EKH/78O15/2008/D-52,Meghalaya,East Khasi Hills,Ryngnga-5 slide,NA,25.376083,91.876944,Rock,Slide,NA,1421.00,40.64,40.27,-0.020868,-0.006911,5.2746,143.8749
494,20000,ME/EKJ/78O15/2015/97,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.3763,91.874028,Rock,Slide,NA,1512.00,28.23,164.53,-0.008589,-0.001782,5.3383,59.9976
494,20001,MG/WKH/78O03/2017/5,Meghalaya,West Khasi Hills,2 km NW of Umwein,Maweit Shallang B road,25.376992,91.038136,Debris,Slide,NA,612.00,8.88,134.30,-0.019792,0.003210,6.5724,17.4650
494,20002,ME/EKJ/78O15/2015/61,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.381107,91.756477,Rock,Slide,NA,1774.00,26.71,120.40,-0.002072,0.006968,5.1153,42.1750
494,20003,ME/EKJ/78O15/2015/96,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.382428,91.874568,Rock,Slide,NA,1514.00,31.12,285.54,-0.000695,0.004430,4.5277,33.7324
494,20004,ME/EKJ/78O15/2015/62,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.382563,91.757675,Debris,Slide,2015,1760.00,34.15,139.72,-0.005961,0.002025,5.5100,113.6874
494,20005,MEGH/EKH/78O15/2008/D-53,Meghalaya,East Khasi Hills,Ryngnga-6 slide,NA,25.382694,91.877528,Rock,Slide,NA,1381.00,45.40,112.75,0.012358,-0.001279,3.3160,28.3287
494,20006,ME/EKJ/78O15/2015/63,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.382898,91.757906,Debris,Slide,NA,1775.00,27.02,136.82,0.005239,0.005265,5.9492,99.7374
494,20007,ME/EKJ/78O15/2015/95,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.383298,91.87473,Rock,Slide,NA,1525.00,31.54,267.36,0.001797,0.009485,4.5114,34.2865
494,20008,ME/EKJ/78O15/2015/84,Meghalaya,East Khasi Hills,NA,Approach road to Lynyshing village,25.385535,91.988473,Debris,Slide,NA,1362.00,17.22,207.51,0.030335,0.006208,4.5013,8.6586
494,20009,ME/EKJ/78O15/2015/94,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.386191,91.874586,Rock,Slide,NA,1520.00,29.61,270.41,-0.010990,0.003349,5.6868,95.2524
494,20010,MEGH/EKH/78O15/2008/D-54,Meghalaya,East Khasi Hills,Mawkajem slide,NA,25.386583,91.874694,Rock,Slide,NA,1527.00,32.77,250.94,-0.004010,-0.002475,5.1566,71.9427
494,20011,ME/EKJ/78O15/2015/85,Meghalaya,East Khasi Hills,NA,NA,25.38707,91.988294,Debris,Slide,NA,1360.00,30.12,252.99,-0.000334,0.002765,5.6660,97.2567
494,20012,ME/EKJ/78O15/2015/137,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.387781,91.877117,Debris,Slide,NA,1450.00,31.89,107.00,-0.007961,-0.004874,6.1068,173.8433
494,20013,ME/EKJ/78O15/2015/64,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.387912,91.762233,Debris,Slide,NA,1768.00,29.96,110.10,-0.006157,0.001101,5.8266,112.7380
494,20014,MEGH/WKH/78O07/2007/D-15,Meghalaya,West Khasi Hills,Jashiar East slide,NA,25.38803,91.46977,Debris,Slide,16 June 2007,1529.00,6.54,215.83,-0.051625,-0.004580,7.6928,28.8307
494,20015,ME/EKJ/78O15/2015/138,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.388039,91.8773,Debris,Slide,NA,1458.00,34.68,115.99,-0.005319,-0.003130,5.0845,77.3175
494,20016,MEGH/EKH/78O15/2008/D-55,Meghalaya,East Khasi Hills,Mawkajem-2 slide,NA,25.389028,91.874917,Rock,Slide,NA,1409.00,38.86,31.47,-0.046670,-0.006420,5.8485,225.0802
494,20017,ME/EKJ/78O15/2015/93,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.390145,91.87196,Rock,Slide,NA,1569.00,28.33,275.16,0.010198,0.008556,5.0463,45.1833
494,20018,ME/EKJ/78O15/2015/135,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.390444,91.883806,Debris,Slide,NA,1251.00,32.42,145.20,0.005235,-0.001371,5.1702,70.9621
494,20019,ME/EKJ/78O15/2015/65,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.390714,91.764766,Rock,Slide,NA,1763.00,29.37,126.59,-0.004956,0.004390,5.2909,62.8955
494,20020,ME/EKJ/78O15/2015/136,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.391265,91.884164,Debris,Slide,NA,1268.00,21.82,79.53,0.027321,-0.000386,4.2451,11.1862
494,20021,ME/EKJ/78O15/2015/92,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.391723,91.871851,Rock,Slide,NA,1585.00,29.81,271.62,0.011009,0.004164,4.5799,32.0127
494,20022,MEGH/EKH/78O15/2008/D-56,Meghalaya,East Khasi Hills,Mawkajem-3 slide,NA,25.391944,91.875028,Rock,Slide,NA,1405.00,47.57,102.16,-0.008133,-0.000303,5.0318,183.3632
494,20023,ME/EKJ/78O15/2015/91,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.393914,91.872066,Rock,Slide,NA,1588.00,26.75,108.23,-0.007358,0.005546,4.7080,28.1628
494,20024,MG/SGH/78K11/2018/1,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.39466,90.69083,Debris,Slide,NA,629.00,16.16,352.01,0.004812,-0.004734,5.2615,16.1920
494,20025,ME/EKJ/78O15/2015/90,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.394983,91.872484,Rock,Slide,NA,1592.00,38.00,101.64,0.016189,0.015233,3.5767,21.8240
494,20026,ME/EKJ/78O15/2015/89,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.397287,91.872324,Rock,Slide,NA,1574.00,17.92,64.06,-0.002452,0.003094,4.4585,9.0352
494,20027,MG/SGH/78K11/2018/2,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.39766,90.70111,Debris,Slide,NA,530.00,6.51,44.89,-0.000056,-0.002276,6.8866,12.7517
494,20028,ME/EKJ/78O15/2015/66,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.397722,91.769417,Rock,Slide,NA,1800.00,11.10,161.38,-0.008349,0.002313,6.0570,16.4434
494,20029,MG/SGH/78K11/2018/6,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.39799,90.69972,Debris,Slide,NA,556.00,18.28,69.21,-0.019955,-0.000625,6.0471,46.1286
495,20030,ME/EKJ/78O15/2015/67,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.398345,91.769704,Debris,Slide,NA,1804.00,7.90,88.33,0.031007,0.006111,5.3047,3.8766
495,20031,ME/EKJ/78O15/2015/86,Meghalaya,East Khasi Hills,NA,NA,25.39897,91.993367,Debris,Slide,NA,1422.00,40.98,283.18,-0.000229,0.001493,4.5692,72.7928
495,20032,ME/WJH/883C03/2015/196,Meghalaya,West Jaintia Hills,NA,1.5km E of Mynriah,25.400194,92.015731,Rock,Slide,NA,1221.00,49.48,317.98,0.004526,0.005922,3.8660,65.3573
495,20033,MEGH/WKH/78O11/2007/D-14,Meghalaya,West Khasi Hills,Jakrem East slide,NA,25.40023,91.5159,Debris,Slide,16 June 2007,1592.00,17.00,121.92,-0.005285,-0.001124,5.2078,17.0837
495,20034,MG/SGH/78K11/2018/3,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.40121,90.71722,Debris,Slide,NA,404.00,23.19,344.24,-0.011763,-0.007561,6.3747,107.7046
495,20035,MEGH/WKH/78O07/2007/D-4,Meghalaya,West Khasi Hills,Mawthawiang slide,NA,25.4013,91.45855,Debris,Slide,18 August 2007,1563.00,25.08,136.50,-0.007380,-0.001143,4.7820,26.1506
495,20036,MG/SGH/78K11/2018/7,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.403061,90.724166,Debris,Slide,18 August 2007,360.00,18.07,348.13,0.000936,-0.001161,5.1428,18.2303
495,20037,MEGH/WKH/78O07/2007/D-5,Meghalaya,West Khasi Hills,Umjarain East slide,NA,25.40547,91.53712,Rock cum Debris,Slide,18 August 2007,1461.00,16.66,358.29,-0.017229,0.000945,7.4265,150.4658
495,20038,ME/EKJ/78O15/2015/87,Meghalaya,East Khasi Hills,NA,lyngshing approach road,25.407917,91.998889,Rock,Fall,18 August 2007,1522.00,9.20,264.27,-0.044446,-0.005278,7.7895,63.3165
495,20039,ME/EKJ/78O15/2015/68,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.408236,91.778704,Debris,Slide,NA,1833.00,23.19,103.65,0.028234,0.011124,4.1777,11.9628
495,20040,MEGH/EKH/78O15/2008/D-57,Meghalaya,East Khasi Hills,Mawkajem-4 slide,NA,25.413306,91.871139,Rock,Slide,NA,1650.00,45.40,16.14,-0.006873,-0.001090,5.9547,396.5729
495,20041,ME/EKJ/78O15/2015/60,Meghalaya,East Khasi Hills,NA,NH- 40,25.415438,91.867487,Rock,Slide,NA,1752.00,36.87,123.35,-0.006738,-0.003371,4.7159,62.8476
495,20042,MG/SWKH/78K15/2018/2,Meghalaya,South West Khasi Hills,South of Wakpangram,NULL,25.416456,90.802981,Debris,Slide,NA,135.00,9.57,295.56,-0.003126,-0.000950,6.9012,28.2653
495,20043,MEGH/JH/83C07/2009/D-28,Meghalaya,Jaintia Hills,Kongong slide,NH-44 (Shillong - Silchar),25.42142,92.28894,Debris,Slide,NA,1331.00,9.74,126.07,-0.028655,-0.005207,7.0378,33.5575
495,20044,MEGH/EKH/78O15/2008/D-58,Meghalaya,East Khasi Hills,Mawkajem-5 slide,NA,25.422194,91.869222,Rock,Slide,NA,1671.00,31.47,19.21,0.003390,0.007943,3.8204,17.0960
495,20045,MG/EKH/78O11/2017/7,Meghalaya,East Khasi Hills,NA,ShillongMawsynram road,25.423674,91.721317,Debris,Slide,NA,1693.00,26.15,13.71,0.012376,-0.000344,4.7341,27.4246
495,20046,ME/EKJ/78O15/2015/76,Meghalaya,East Khasi Hills,NA,NH 40 (Shillong-Pynursla road),25.423839,91.862729,Debris,Slide,NA,1749.00,28.85,130.21,-0.000132,0.001772,5.3120,61.5482
495,20047,MEGH/WKH/78O07/2007/D-3,Meghalaya,West Khasi Hills,Laitlawsnai slide,NA,25.425,91.405,Debris,Slide,18 August 2007,1563.00,18.51,81.67,-0.005299,0.004102,5.1171,18.6974
495,20048,MEGH/EKH/78O15/2008/D-59,Meghalaya,East Khasi Hills,Mawkajem-6 slide,NA,25.425944,91.866,Rock,Slide,NA,1576.00,30.49,39.12,0.005876,-0.000119,3.8593,16.4432
495,20049,ME/WJH/83C03/2015/168,Meghalaya,West Jaintia Hills,NA,2 km SW of Jowai,25.426194,92.180472,Rock,Slide,NA,1360.00,21.29,354.73,-0.022179,0.003961,5.3705,32.6511
495,20050,ME/WJH/83C03/2015/169,Meghalaya,West Jaintia Hills,NA,2.5 km SW of Jowai,25.426306,92.181278,Debris,Slide,NA,1359.00,21.23,351.38,0.020263,0.008519,4.2753,10.8472
495,20051,ME/WJH/83C03/2015/167,Meghalaya,West Jaintia Hills,NA,1.5 km SW of Jowai,25.430111,92.182167,Rock,Slide,NA,1302.00,18.53,116.51,0.030035,0.000250,4.4228,9.3588
495,20052,MEGH/EKH/78O15/2008/D-60,Meghalaya,East Khasi Hills,Kongong slide,NA,25.430167,91.866528,Rock,Slide,Mar-09,1604.00,31.28,70.57,-0.012016,-0.004963,7.5891,729.5563
495,20053,ME/WJH/83C03/2015/165,Meghalaya,West Jaintia Hills,NA,NA,25.434972,92.18425,Debris,Slide,NA,1274.00,27.09,142.22,0.003070,0.001844,5.0986,42.8476
495,20054,ME/WJH/83C03/2015/166,Meghalaya,West Jaintia Hills,NA,1.2 km SW of Jowai,25.435167,92.185006,Debris,Slide,NA,1259.00,14.15,138.92,-0.002983,-0.002822,6.3171,35.1921
495,20055,MEGH/JH/78O15/2009/D-36,Meghalaya,Jaintia Hills,Laitlongkot slide,NH-40 (Shillong-Pynursla),25.43561,91.862056,Debris,Slide,17 July 2009,1635.00,22.34,78.65,-0.021718,-0.002416,8.7622,1078.5843
495,20056,MG/WKH/78O03/2017/10,Meghalaya,West Khasi Hills,0.3 km SSW of Nongraingap,Maweit Nongraingap road,25.436306,91.050361,Debris,Slide,NA,621.00,10.26,227.92,-0.006367,-0.002117,5.7322,10.1056
495,20057,MG/WKH/78O03/2017/9,Meghalaya,West Khasi Hills,Nongraingap,Maweit Nongraingap road,25.436706,91.051053,Debris,Slide,NA,633.00,4.40,176.66,0.020409,-0.003395,8.2922,23.6325
495,20058,MG/WKH/78O03/2017/8,Meghalaya,West Khasi Hills,Maweit,Maweit Nongraingap road,25.436875,91.06105,Debris,Slide,NA,685.00,19.37,75.35,-0.029106,-0.006846,6.8596,117.8308
495,20059,ME/EKJ/78O15/2015/77,Meghalaya,East Khasi Hills,NA,NH 40 (Shillong-Pynursla road),25.437036,91.857168,Debris,Slide,NA,1810.00,25.89,10.63,-0.001687,-0.000338,5.6619,67.7634
495,20060,ME/EKJ/78O15/2015/141,Meghalaya,East Khasi Hills,NA,1.5 km SE of Lum Thangding,25.438495,91.862917,Rock,Slide,NA,1668.00,42.11,173.17,-0.004819,-0.003732,5.0400,126.1924
495,20061,ME/WJH/83C03/2015/145,Meghalaya,West Jaintia Hills,NA,0.5 km W of Jowai,25.439833,92.181333,Debris,Slide,NA,1294.00,28.72,105.40,0.008463,0.004019,3.9311,15.2995
495,20062,ME/WJH/883C03/2015/195,Meghalaya,West Jaintia Hills,NA,NA,25.439889,92.181083,Debris,Slide,NA,1309.00,24.58,81.36,0.020596,-0.000183,4.1119,12.7700
495,20063,MG/SWKH/78K15/2018/1,Meghalaya,South West Khasi Hills,West of Riangud,NULL,25.440153,90.881372,Debris,Slide,NA,538.00,29.67,170.50,0.004314,0.001442,4.9907,47.7249
495,20064,MEGH/WKH/78O07/2007/D-13,Meghalaya,West Khasi Hills,Mawpon slide,NA,25.44465,91.34622,Debris,Slide,17 July 2007,1471.00,12.96,262.93,-0.021356,-0.007415,5.8975,19.2713
495,20065,MG/EKH/78O11/2017/6,Meghalaya,East Khasi Hills,NA,ShillongMawsynram road,25.446933,91.742919,Rock,Slide,NA,1746.00,28.84,349.70,-0.000829,-0.005477,6.5653,215.2212
495,20066,MEGH/JH/83C03/2009/D-29,Meghalaya,Jaintia Hills,Jowai slide,NH-44 along Shillong - Jowai,25.44889,92.19417,Rock cum Debris,Slide,March 2009,1331.00,23.45,284.02,-0.021615,0.003933,7.3002,278.5514
495,20067,ME/EKJ/78O15/2015/88,Meghalaya,East Khasi Hills,NA,NA,25.449349,91.817118,Debris,Slide,NA,1793.00,12.99,11.19,0.009846,-0.004566,5.4889,12.8863
495,20068,ME/WJH/83C03/2015/172,Meghalaya,West Jaintia Hills,NA,NA,25.450464,92.095806,Debris,Slide,NA,1078.00,16.09,257.87,0.029516,0.003072,4.5725,8.0549
495,20069,ME/EKJ/78O15/2015/69,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.450628,91.817767,Debris,Slide,2015,1788.00,18.51,98.33,0.006867,-0.003458,5.5222,28.0459
496,20070,ME/EKJ/78O15/2015/70,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.452164,91.819054,Debris,Slide,NA,1773.00,14.94,309.50,0.005239,-0.000745,5.7489,22.3564
496,20071,MG/WKH/78O03/2017/11,Meghalaya,West Khasi Hills,1 km NNW of Nongpathar,Maweit Nongyier road,25.455639,91.082944,Debris,Slide,NA,725.00,22.68,85.01,0.010557,0.000828,6.2812,93.3544
496,20072,MG/WKH/78O03/2017/4,Meghalaya,West Khasi Hills,1 km N of Nongpathar,Nongstoin Maweit road,25.455817,91.086289,Debris,Slide,NA,704.00,10.87,152.19,0.032677,0.000359,4.9799,5.3592
496,20073,ME/EKJ/78O15/2015/57,Meghalaya,East Khasi Hills,NA,NH-40 (4 km from laityngkot),25.461894,91.830791,Debris,Slide,NA,1732.00,16.10,218.35,0.015454,0.000385,5.2650,16.1175
496,20074,MG/WKH/78O03/2017/3,Meghalaya,West Khasi Hills,0.5 kmmiangshang SSW of Nong,Nongstoin Maweit road,25.462319,91.096836,Debris,Slide,NA,876.00,25.03,78.01,0.001276,-0.002352,5.4773,52.1381
496,20075,ME/WJH/83C03/2015/175,Meghalaya,West Jaintia Hills,NA,.7km SE of Dienglieng,25.463778,92.04425,Debris,Slide,NA,1465.00,12.64,33.99,-0.023792,-0.003256,6.6160,37.5664
496,20076,MG/SGH/78K11/2018/5,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.47542,90.698611,Debris,Slide,NA,329.00,19.19,41.99,0.003763,0.001939,4.3845,9.7165
496,20077,MG/WKH/78K15/2018/1,Meghalaya,West Khasi Hills,Northwest of Awiak,NULL,25.479069,90.807167,Debris,Slide,NA,324.00,18.61,225.88,0.000119,-0.000924,5.5160,28.2061
496,20078,MG/EJH/83C11/2018/1,Meghalaya,East Jaintia Hills,Nongryngkoh slide,2 km West of Nongryngkoh,25.484178,92.510928,Rock,Slide,NA,1120.00,6.08,247.69,-0.027371,-0.005033,6.2620,5.9450
496,20079,MG/SGH/78K11/2018/4,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.48586,90.7005,Debris,Slide,NA,290.00,13.68,158.41,-0.039631,-0.007501,6.9392,61.1588
496,20080,ME/EKH/83C02/2015/186,Meghalaya,East Khasi Hills,NA,NA,25.489833,92.069033,Rock,Slide,NA,1252.00,16.71,320.11,-0.002034,0.000328,7.4224,150.8722
496,20081,ME/WJH/83C03/2015/176,Meghalaya,West Jaintia Hills,NA,2km NW of Nongjrong,25.490472,92.069472,Debris,Slide,NA,1230.00,21.50,330.73,-0.001867,-0.002126,6.5633,109.9421
496,20082,ME/WJH/883C03/2015/198,Meghalaya,West Jaintia Hills,NA,NA,25.490475,92.069278,Rock,Slide,NA,1225.00,20.05,327.32,0.005984,-0.001614,5.4356,30.5624
496,20083,ME/WJH/83C03/2015/177,Meghalaya,West Jaintia Hills,NA,2.3km NW of Nongjrong,25.490961,92.070397,Debris,Slide,NA,1233.00,18.04,330.33,-0.009011,0.000316,6.8488,99.9922
496,20084,ME/EKJ/78O15/2015/56,Meghalaya,East Khasi Hills,NA,Mylliem (south),25.49137,91.821688,Debris,Slide,NA,1713.00,23.38,320.05,0.005454,0.000235,5.2661,36.2075
496,20085,MEG/EKH/78O11/2021/002,Meghalaya,East Khasi Hills,NA,NA,25.49151667,91.77329444,Rock,Rock fall,NA,1802.00,16.30,285.23,0.018267,0.007845,4.5587,8.1616
496,20086,MG/WKH/78O03/2017/2,Meghalaya,West Khasi Hills,Wah Lyngdoh,Nongstoin Maweit road,25.496081,91.117675,Debris,Slide,NA,981.00,18.89,40.88,0.004822,-0.005343,5.0946,19.1002
496,20087,MG/WKH/78O03/2017/1,Meghalaya,West Khasi Hills,0.9 km E of Mawlait,Nongstoin Maweit road,25.496367,91.163575,Debris,Slide,NA,1187.00,16.79,312.07,0.015284,-0.004881,4.5275,8.4194
496,20088,MG/WKH/78O03/2017/17,Meghalaya,West Khasi Hills,Mawlangriang,Nongstoin Riangpoit road,25.496861,91.198556,Debris,Slide,NA,1289.00,28.12,337.33,-0.011881,-0.007939,6.0349,119.3400
496,20089,MEG/EKH/78O15/2021/01,Meghalaya,East Khasi Hills,NA,NA,25.49736111,91.77902778,Debris,Slide,2021,1802.00,4.13,38.36,0.019643,0.002179,5.9577,2.0143
496,20090,MEG/ EKH/ 78011/2021/03,Meghalaya,East Khasi Hills,NA,NA,25.49833333,91.73361111,Debris,Slide,2021,1733.00,12.80,196.03,0.023400,0.001024,4.8113,6.3389
496,20091,MG/WGH/78K03/2020/1,Meghalaya,West Garo Hills,Tura-Dalu road slide no1,"NH-217,Tura Dalu Road, Dobasipara, Tura",25.5,90.21,Debris,Slide,NA,206.00,9.40,12.49,-0.013890,-0.007286,6.9188,27.7344
496,20092,MG/WGH/78K03/2020/2,Meghalaya,West Garo Hills,Tura-Dalu road slide no2,"NH-217,Tura Dalu Road, Tura",25.5,90.22,Debris,Slide,2019,407.00,12.16,5.97,0.011460,-0.000885,6.2505,24.0488
496,20093,MG/WGH/78K03/2020/3,Meghalaya,West Garo Hills,Tura-Dalu road slide no 3,"NH-217,Tura Dalu Road, Tura",25.5,90.22,Debris,Slide,2019,407.00,12.16,5.97,0.011460,-0.000885,6.2505,24.0488
496,20094,MG/WGH/78K03/2020/4,Meghalaya,West Garo Hills,Tura-Dalu road slide no 4,"NH-217,Tura Dalu Road, Tura",25.5,90.22,Debris,Slide,NA,407.00,12.16,5.97,0.011460,-0.000885,6.2505,24.0488
496,20095,MG/EGH/78K10/2018/3,Meghalaya,East Garo hills,Williamnagar road slide,NH-127B,25.5014,90.68972,Debris,Slide,NA,251.00,2.37,167.51,-0.015369,-0.003775,6.5133,1.1556
496,20096,MEGH/WKH/78O06/2007/D-8,Meghalaya,West Khasi Hills,Nongjyllieh slide,NA,25.50335,91.28335,Rock,Slide,25 July 2007,1414.00,22.83,246.21,0.003424,0.000250,4.1942,11.7480
496,20097,MEG/EKH/78O10/2021/04,Meghalaya,East Khasi Hills,NA,NA,25.50368056,91.72342222,Rock,Slide,19 July 2007,1748.00,4.50,245.71,-0.019340,-0.002874,6.9707,6.5827
496,20098,MEG/EKH/78O10/2016/32,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S4,New Shillong mairang bypass road 2 km E of Sohiong village,25.504083,91.723028,Debris,Slide,2016,1747.00,10.51,254.85,-0.007350,-0.000691,6.1117,15.5401
496,20099,MEGH/WKH/78O06/2007/D-9,Meghalaya,West Khasi Hills,Nongjyllieh-2 slide,NA,25.50667,91.28318,Debris,Slide,19 July 2007,1396.00,22.39,292.49,0.014314,-0.004024,4.2155,11.5000
496,20100,MG/WKH/78O02/2017/46,Meghalaya,West Khasi Hills,0.6 km SW of Thahkanar,Nongstoin Maweit road,25.507378,91.223883,Debris,Slide,NA,1363.00,22.58,172.57,-0.004024,0.001953,5.5927,46.4184
496,20101,MG/WKH/78O02/2017/47,Meghalaya,West Khasi Hills,0.5 km SW of Thahkanar,Nongstoin Maweit road,25.507528,91.224333,Soil,Slide,NA,1361.00,22.19,172.43,0.004757,0.002801,5.6122,45.5236
496,20102,MEG/EKH/78O10/2016/29,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S1,New Shillong mairang bypass road 1.5 km NW of Sohiong village,25.507586,91.708236,Debris,Slide,2016,1777.00,12.75,30.97,0.015656,-0.000155,4.8148,6.3156
496,20103,MG/EGH/78K10/2018/2,Meghalaya,East Garo hills,Williamnagar road slide,NH-127B,25.50781,90.68,Rock,Slide,NA,352.00,6.88,47.93,0.023882,0.006765,5.4436,3.3676
496,20104,MG/WKH/78O02/2017/48,Meghalaya,West Khasi Hills,0.4 km SW of Thahkanar,Nongstoin Maweit road,25.508,91.225694,Soil,Slide,NA,1378.00,18.14,182.35,0.000083,0.001772,5.1377,18.2915
496,20105,MEG/EKH/78O10/2016/30,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S2,New Shillong mairang bypass road 2 km NW of Sohiong village,25.509233,91.703961,Debris,Slide,2016,1785.00,8.52,166.17,0.060131,-0.000023,5.2269,4.1826
496,20106,MEG/EKH/78O10/2016/31,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S3,New Shillong mairang bypass road 1 km NE of Sohiong village,25.509358,91.719631,Debris,Slide,2016,1743.00,12.24,255.98,0.025957,0.004417,4.8569,6.0553
497,20107,MG/WGH/78K02/2020/1,Meghalaya,West Garo Hills,Lower Hawakhana slide,"Mohindra colony, Lower Hawakhana, Tura",25.51,90.21,Rock,Slide,2019,264.00,15.57,244.20,0.021965,0.003795,4.6068,7.7752
497,20108,MEGH/WGH/78K02/2007/D-19,Meghalaya,West Garo Hills,Tura town (Rishipara) slide,NA,25.51028,90.21678,NA,NA,27 July 2007,325.00,11.60,169.95,-0.000000,-0.000000,6.5217,28.6432
497,20109,MEG/EKH/78O10/2021/05,Meghalaya,East Khasi Hills,NA,NA,25.51046111,91.70312778,Debris,Slide,NA,1795.00,12.69,263.82,0.006527,-0.005163,5.5125,12.5731
497,20110,MG/EGH/78K10/2018/1,Meghalaya,East Garo hills,Williamnagar road slide,NH-127B,25.512611,90.658611,Debris,Slide,NA,366.00,2.76,132.07,0.071646,0.002952,6.3598,1.3470
497,20111,MG/WKH/78O06/2017/20,Meghalaya,South West Khasi Hills,Nongstoin taxi stand slide,NH44E,25.519556,91.266444,Debris,Slide,NA,1333.00,5.63,125.06,0.025553,0.002347,5.6464,2.7489
497,20112,MEGH/WKH/78O06/2007/D-7,Meghalaya,West Khasi Hills,Mawkawah slide,PWD road (SH),25.51973,91.28443,Debris,Fall,25 July 2007,1449.00,1.38,132.06,0.023883,0.001752,7.0529,0.6735
497,20113,MEG/WKH/78O10/2016/03,Meghalaya,West Khasi Hills,NH44E slide3,Along NH44E near Kynshi village,25.520356,91.537764,Debris,Slide,2016,1593.00,20.88,205.75,0.028375,-0.001961,4.2925,10.6455
497,20114,MEGH/WKH/78O06/2007/D-6,Meghalaya,West Khasi Hills,Lawab slide,Road (Nongstoin by pass),25.5208,91.25985,Rock cum Debris,Slide,25 July 2007,1358.00,19.87,109.61,-0.001508,0.002986,5.0397,20.1695
497,20115,MG/WKH/78O06/2017/1,Meghalaya,West Khasi Hills,Markasa debris slide,1.5 km East of Markasa NH44E,25.522717,91.448328,Debris,Slide,NA,1528.00,13.03,174.45,0.004916,-0.007601,5.4851,12.9200
497,20116,ME/EKJ/78O14/2015/26,Meghalaya,East Khasi Hills,NA,Smit road,25.522768,91.892701,Earth,Slide,NA,1837.00,16.87,50.21,0.007230,0.000330,5.2154,16.9194
497,20117,MEG/WKH/78O10/2016/02,Meghalaya,West Khasi Hills,NH44E slide2,NH44E,25.523,91.521389,Debris,Slide,2016,1586.00,13.51,208.99,0.011244,-0.002265,4.7546,6.7059
497,20118,MG/WKH/78O06/2017/5,Meghalaya,West Khasi Hills,Nongstoin PHE slide,Nongstoin PHE,25.523083,91.268972,Soil,Flow,NA,1352.00,19.03,112.75,0.001072,0.002943,5.0865,19.2481
497,20119,MEG/WKH/78O10/2016/01,Meghalaya,West Khasi Hills,NH44E slide1,NH44E,25.524931,91.514383,Debris,Slide,2016,1596.00,22.97,193.44,0.004053,-0.004420,4.8801,23.6593
497,20120,MG/WKH/78O06/2017/19,Meghalaya,South West Khasi Hills,Domkseh slide,Domkseh road,25.525533,91.467683,Debris,Slide,NA,1692.00,23.03,183.02,-0.000085,-0.001602,6.2638,94.8831
497,20121,MG/WJH/83C06/2018/2,Meghalaya,West Jaintia hills,Laskein slide,3 km north of Laskein slide,25.527489,92.415139,Rock,Slide,NA,1248.00,19.79,338.83,0.009855,0.000256,4.3510,10.0395
